"address","balance"
"0x638ae58664acca9774ea1460c4e2a3db57c16a65",0.89268838
"0x898adc9aa0c23dce3fed6456c34dbe2b57784325",0.000000016
"0xdd9f24efc84d93deef3c8745c837ab63e80abd27",0.066994033
"0xde6135b1cdc2e12a6a63da98f62da660bf649c39",0.89276142
"0x41c2cf6baff63219925ee7e6696ff1398a198d3a",1.5539486
"0xed4cf407b4a4913f0507ff6ec2fc5c38161cfab9",0.0
"0x87f11c23f46cca1d8f5522ae71c9b99d10cebd79",1.21738539
"0x91078cd207be13e36451fa773da217cad33bde61",1.76905779
"0x9d299433e4625132011db6b07676261fd6fb30f2",0.0
"0x2f5118b285b734e0c1a58a56b68a3b605fd4f6d5",0.000000001
"0xf3bb4a83d4e32c3cf0c97efeb553483e26e406b4",0.0
"0x707afbb84e1d138ca59e3989cd7b6ebd2454874a",1.09068494
"0xedb4416bd6449a24463855df2c8dd59a27c4dc66",10.0
"0x0599fead47f0ddc926e7958d1bff93fe8f64f891",0.93708377
"0xa2c1601c66133662bb3eed3ffeb24d4926fd453b",0.0
"0xae2eab361a90f59bab5a119dfdd0785f65501ddb",0.0
"0x995b541b832f54743f6a207ec548c7370e538c87",1136.228244621
"0x97ec0a17432d71a3234ef7173c6b48a2c0940896",0.0
"0x2a4735ac106bc3e9af357017cd2768a2005afe92",4.999999997
"0x38daea6f17e4308b0da9647db9ca6d84a3a7e195",6.748377456
"0x21aa197ef3a2a65575c4d83fe9f37d9490b08994",1.0
"0x40a2accbd92bca938b02010e17a5b8929b49130d",0.0
"0x565db65c01dd476ef655cffb97d3d3e5c79562e0",7.292452619
"0x436e366e6df94d439dcfd48ab9145e2b739ff7c1",0.88770299
"0xf708e1540697788fe5b02393398f80afc9b81783",0.0
"0xf89ebfa55385f1aef401d5dc5ee761569e45874e",0.0
"0x0915318a22db5f301c26a181f7e3c68285886993",0.0
"0xdb4d9a61b5931557d8d77def0d20a46a34088ba1",0.0
"0xbd77e929d728577008d6d74ce2fc861286e1b922",0.0
"0x7758949f90ffb571faf197af8caec6f951bf10ab",0.9697123
"0xb362bb6d3c87213868351be040c198652fe9c896",0.89205786
"0x47e081aacd7e2b97a1e72017def772f2cdd1f73c",0.0
"0xbff392cd252a3c337ef29cebd89ee5b3b6f9f594",0.000000001
"0xab4f3158a1809fd7639810338bef0b0077dac701",0.0
"0x9595eeaf82907ce461842e533427336d27484a0a",0.0
"0x24bdc742f7a2d3dd9fdcd5609cc063927673857d",0.0
"0xb1784e0277422c4a04a6bc5470cbc087d2415b6c",5.47520335
"0xa2398842f37465f89540430bdc00219fa9e4d28a",0.0
"0x650e633988f3117ed01085b66b0f6dea29e334e9",0.000000001
"0x9852209b4be2f0e1213e757f85aab091cfaa1b5c",0.0
"0xf7121675e1f41f2cac1bb314ec1c6fe652c1c9e3",0.9720177
"0x87fc1313880d579039ac48db8b25428ed5f33c4a",0.0
"0xade5b3026cb4fd9018d946214c7c1d4d82a5cbee",0.0
"0x986d1bdf77682e303b5fff868afe1c0685e60947",1.03764661
"0x5fd1a5b0b1fcee5a0f20924dd1ea4f1c76c51a10",10.000000001
"0x7c790fde2bbea473915cb4a7c6722e6dbd902cf7",49.999999981
"0x977149ca5614afee85726ad5bbd66b358c240e0c",627.000031902
"0xd16a6973ab901eefc087583cd653b61f8f877e21",1.25907109
"0xa1bc5cd5564da26dc24f1c5b7b53c483f429784f",91.230990336
"0xc84d724a8ecbc4e1f8a500831101c3ef553e3b48",348.27601252
"0x7a4c6e32c31a56bdd78de86970180d8a0d613f57",0.0
"0x5df4ba37b90a463498cdddfb72e3c7c3bb7da347",84.249907163
"0x0b5052e01a28b205ceab7db3e5a8c32697bc01b5",0.0
"0x5631de32f05c9675d367e4df50e59e466b9d1518",0.000289366
"0xe107bfeafe65aeb3b9cd531468e36867fe090bce",0.87826941
"0x5f1397d3fef2deb9b07407cbf4271bf26f681c67",0.93746757
"0xf08f59b44c8bff72ea4cae15be3377791aadc342",0.886208068
"0x87623a3cb948a1e1de1f13fe660eb2c96a52a6bc",0.0
"0x1346c0a9b9fb9f64f43b23ff4385f428224375db",0.8584551
"0x03d3073c57d2862b90fbdbed10eab2459731ff8c",1.1363147
"0x09fc24e7f8ab56fa95b34f2ee80aa28c22460747",0.87109408
"0xb5eaac5a8649142dcdd13f981767913bcdf7ee42",0.0
"0x513a2b6713d45259eaca10f76228350dd6f3ac36",0.914250933
"0x36ba1ef3929a4eeb0b19eca1529decd592e8c44c",19.232731189
"0x0aa379757db57625ac2919a57e37d427a334b7b8",1.923273118
"0x8f08cedb2f159acf03b83b3d27de53d94250beaa",0.019999999
"0xf9f2abcc9df889794b60f0791a784f5a97d32920",5.63198465
"0x67a66de57a6bd2f614a58de04b873bf421d399d3",0.0
"0x6d3946a602d78e4a1473c67b5b742f66b0b1acd3",0.0
"0xc9ec550bea1c64d779124b23a26292cc223327b6",0.0
"0x197dfea49c88554dbdaacbc0dbf7af425e150e79",0.008837613
"0xbbbe14c265934ce2ab2e0d36d88a4e4b13b1dd7a",0.000000001
"0xc429458fec84003ec094ec4d47ed9f6ae91492b8",0.0
"0x23305150e7fb7c629affe7da9c0516567edf79c1",3.19425995
"0x1914f0e38bad4952bb10bcfd9b753579cd63fe51",0.91606911
"0x704e2179d8f8132379da9c4d80982a78d35ecd7d",0.000000001
"0x802c4b05a4afb1aad44f66d5d58ccc344e0a938d",0.85824845
"0xe671e78934783e55cf525eaf52d3d9ce647f1406",1.00438005
"0x536081e93a824074c762dd63bc59c7ddd8e31abe",116.905246145
"0x4a17083b7a59c69e36e18afec2b3fbd60dfd1896",0.0
"0x066dfce37461c5bd485c8c54210df2905459eaa6",0.0
"0xc1ce4e062192f1bb9209b6079f501946634a6171",3.13017277
"0xb01311b10ab57cf07f65e400c1e3735c6e9e6430",4.33922893
"0x58dbad22468994fd5bc170b1b79e3a86025e8814",1.0
"0xa308de214e01c365834e3344c1088b0d2b97559c",20.000000541
"0x57981b1eafe4b18ec97f8b10859b40207b364662",0.0
"0x850e72890184bcc3250879bf6f1f7f4d31875f28",1.0
"0x9f8eaacafa4449d5aa793817c97ab3dc9f87c20b",1.0
"0x19a2e88161d4218b7d138518f44d594bc689068e",0.91261448
"0x1b47434a13d8fcd30261f49c54d031bf9e4c1e91",0.0
"0x29998fa59d5da4e71678236e0cf0f8b6fa7faf62",0.0
"0xcbc335bbd22183c7f1537af67205d6245ae792fe",0.91116548
"0x92f1668f4ba707be11fbf6fea10aa8c873abddbc",0.0
"0x9a302eb0df3b8e53213813b0c2fd81f4d8795928",0.0
"0x1b147060839690e71d3e124684db5cf6a68c2bed",0.0
"0xf3762c7fa90e3df19c4e21af3df59077666fce90",0.0
"0x3b5942cf085b334400f4a94afaa68cbd88f7c5c3",3.760463452
"0x570285574a299b1c8471dbb3efd89b9d4ddbb657",5.94264939
"0x27d876a74b9a4b58b90c638da09fe0c358c38975",0.0
"0x1182a902ef6f5ddb6f25ca2da8712f27e1e8cc35",0.0
"0xdef1c0ded9bec7f1a1670819833240f027b25eff",0.0
"0x8895175e28585b465347e47bdfeb467da6f3e991",0.0
"0xe9fcb29890572e5e02ac4893b7e1771740607d24",0.00906421
"0xb594d857e042f41b8425673686d93c2a480edae4",49.051271808
"0x8d51e49d30e32e4786e074b53dd5541ce2103e1e",0.0
"0x7f9bf3ca1b53f2d664d4fa05dc1111932e0b8f3b",1.04663155
"0x970048ba62de979f81eb93da355bc64f94c33410",0.0
"0x0000000099cb7fc48a935bceb9f05bbae54e8987",0.000000004
"0x4c37700d949db46aa11a9f1627070f9af31f8011",0.002957293
"0xeb2203d22ed72b66c6afbdd4c5b7a5118772427e",0.000000001
"0x790ca57ec46d31ea3b7ec9a69ac1af32f41ed46a",13.87568952
"0xcbd206c11844ed242e3e910a09c171658185c14c",2.05037286
"0x74bc89a9e831ab5f33b90607dd9eb5e01452a064",0.0
"0x755b501ab26cc6fd028e8968ffd292fe6a12c873",0.0
"0x431b5ddb0ace97ebc3d936403ea25831bad832b6",0.0
"0xc63c8459fea26c0bc116da495452c3484cd4b9be",167.457254757
"0xc3756a826ca467cb14e4453d4d2cacbf5c993f64",0.0
"0x68cc21f7c777243d1a9c71c2349bfdccd8ca7b78",0.0
"0x2f7d01a31fe739a0f3456d485ad6a093fa8ed28f",0.9091739
"0x66b5fc478feb3083f7fc3d77b668e698ded346cc",0.0
"0x9e00e9c19a3197b9f19d00f696541d97d8b8e3e4",0.000000001
"0x6a0feb37e1b03ee1b599277a7cb57192b4890917",0.0
"0xba12222222228d8ba445958a75a0704d566bf2c8",0.000000001
"0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b",0.0
"0xe26d56c141ddd37839576c3f77375c664cc37f89",0.90094767
"0x4c7d7209ea1d59d178a56b2b5decf2e23843f4e0",337.438798697
"0x9fb4b513e5e230b2ad153f5fc309b33548bb8a58",129.946940411
"0x9d4321ff203bf403f832697643f256818b686df6",0.0
"0x6c6187fb33f3f82089d44bc16238f6a00bbdd5a5",0.8940829
"0x9defcb171005dcaf1fc806df8cb58bdaff8e7f80",0.0
"0xa614a011302283be8e35fd2402bbf45192b802f0",1.38282086
"0x6896a89c599e62efcec31d5e22848a680daa5b78",0.0
"0x8ab8e6cea2d9b11e84b3ab955544471e972a69c1",1.03689719
"0x5d1b4a6fdec9cd372cec6341bae34656b64f80f3",0.87178369
"0x21c3370a0c214773bf511b7be0e4cba85ccbb2ed",84.967532772
"0x56a8b905964fa15330e5df8cbd43773ff033c666",0.0
"0x0393bab31d7f7bea904475de10ccc692c4d6c5ce",1.7836487
"0x4970197593ef5aed9d2c33409b953f5f9bb22563",0.0
"0x16947cf5bff30f01c528538a89799627645f06bb",0.000000001
"0xeda60e148ec704102fc0f44a8e1a340dc57706c3",0.0
"0x90f28a5a02e093f0c3334fb0ee25810b0ced4dbc",8.61907752
"0x33be483469aa56de0708b64a01403ee154d136d4",1.71526605
"0x963cc52e627affc1035174e88750ea3c0a9b7aaa",0.90059634
"0x9ebe548792f50fb0c1846ec147c394e86a11122d",2.65625472
"0x75d979efc12f03346e2753ad5154c58a39230d38",1.49035716
"0x69c58a96991aff9e5d6cfbbc090f9d69ba039569",0.0
"0xc13572be55626eb0625c5a43583c891122cd8dd5",0.90819518
"0x84a7afd0dcadd42ce305389ad1fa8ca6dba5dfec",0.85816161
"0x900188ac9a13b7bc8bb009fe10587978d25941d5",0.91836954
"0xd79fe5ca182b112e62d1466068b572493b88cb24",0.000000001
"0xcb51dea59476db1c5ab125f087a77da7b3a49897",0.88630084
"0xf31c3b47fe0db79b162b9fdc8d391806505ad8b7",1.0
"0xdf367477c5e596af88e8797c3cde8e28854cb79c",290.939805792
"0xf6edffd55c1a99fe0ab68b29b960faa15ee0e833",0.0
"0x82718b27d74e8dcab0d143d5ff94bfc83026a1c0",0.87944099
"0xfc5c3d8e22cf4d03d4216236483f30dd58ab7061",0.0
"0xd0a7c8e28ccf057662107281db2ed43e1881cfbb",0.000000001
"0xb1b4d062353dd744f527911aa293be64706e4130",0.0
"0x07a1f6fc89223c5ebd4e4ddae89ac97629856a0f",3.661403842
"0x2fe3e3d66b62183553c6aeb0ad8128cdbc3183a5",0.0
"0x6ff8c20ddc80b991bfc65a44defc9f460b2fcf86",0.89992316
"0xd838be76e62a0995aeb0aa9ff69ab07d790aa267",13.11049784
"0x85a3f68046a57fb712ff93a7a34b7a71a4326c9f",0.87913804
"0x719bde68d4f3ecec9189b35c05d74478019cb57d",1.46367326
"0xe047b82f05c58df801b0e3334b0a08a7538ef93b",17.11503913
"0x0000000000000000000000000000000000000000",0.0
"0x116a5ed06d4f895cc51e3d3f2e84dc0ea2855b13",0.0
"0xa52395f3b42ec41a97af9cc6bf734c19db5b29f6",0.000078025
"0xfe2321d7dfa492dfc39330e8b85e7c49161e7f98",0.000012195
"0xa22e79a7c4912683187096e6eb81fb6c26928c87",2.2493968
"0xbfb2fd39fa222d843a5c5638890f0e2d55d0a235",13.63653979
"0xa71b95be345f99fca4bf4360ceb4dca6aa8ac132",0.8595742
"0xe91d93f713946f7742c10df35ffec463c842dead",0.0
"0xde1d5263195e5febf250a95b75f74c9a812208d1",0.97345904
"0x1fed7a92f7d1e4556662be40a01e7971df98a880",1.071684
"0xf54cbf4b5a58c822d2f78de5808ccc138ca7b906",0.0
"0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0",1.0
"0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28",0.931853928
"0xe2a1a93f4d1e170f9187ce467ffa89988ca83f15",678.855329414
"0x7e0c73af898e1ad50a8efd7d3a678c23cd90b74c",468087.531063517
"0x675bba88aac7ff877eba8b385571b969f3ab8c83",0.0
"0x1193d3e523f7d07e3327f2156f182b82124217a6",0.0
"0x79d8a1176afdbd89e88ed2219b36c09a135c57b7",0.90073249
"0x600f6f437f1edc43d67ecd1aeb36899112d74f6b",2.74779934
"0xfd36a5dc09d22d770dfa6093610b80295614bc79",0.0
"0x0b6b1e9f7111534ee8d1e41f4201f9a3fd3ac4e4",0.90368779
"0xa9a80bd6ab5b4cff9b988f92c6e96bdb8c6e82f6",26.345843326
"0xdb1117073b8a4cbb588ba45c084f77387edc4213",0.0
"0x79f418547d96983f108ddebcb1e481a90fa327d9",0.90025401
"0xa7ba3380db7c57408f337dd1581274336e2a00d6",0.96675989
"0x51382c7e0ff4dd26683b3356f4fd1320f9cf3327",0.0
"0x988de50d0b424500a81d5985118750f5401857f9",0.0
"0xadf4f018b793106e3711d5ea8aa1f49db84a66f2",2.00433695
"0x40632a69e739494c7a1e915bfadce82dc0a9c7d4",1.2043594
"0x9c31311801938bcfe7ed2d5d9409b7382e6bf476",0.94090305
"0x9e6d3b086167d1cd79d1c618c1ee4fc3334824d2",0.93262745
"0x9108813f22637385228a1c621c1904bbbc50dc25",0.0
"0xda173cfbda96d7238dac200ef563c9a9678fb429",0.89645909
"0xe7e1f45b2fa011493a180986d645f5b5e7e33cc2",7.52515599
"0x6acf83fe987f2adb424a221bde860dbb7c3093b7",0.0
"0xeb515e52196cbedd17ea16bd29b3fa429a7b67e3",8.51870146
"0xfae73e896f6e35bf60a52c4f7275381e8d0f6344",0.0
"0x16bf8f996be9a723ff33e6c34a5dd47e8762bda3",75.727159093
"0xa01dd79c6a09cd5d51278dba059114bc2cb5ebce",16.437052625
"0xdd618ddead11f58b3be502d562240aa943ccbe85",1.0
"0x6c58398eb2fc5f1bb33663d5af32a1786e4e0006",105.368809891
"0x0e8259be769f89cc28d0d27305a3612ce83796bd",0.0
"0xe592427a0aece92de3edee1f18e0157c05861564",0.0
"0xf884f2d80853d2e169501d2b938d015a983793ce",1.18198583
"0x7014ed93f3b47fc4b83ce9f22b5f0872578de9c8",0.0
"0xdb8038f914778eb4e4c41a43e7b2195b6bf57a79",0.97280106
"0x7b0507e0b2feb81b3fd618ac13e85c3f1980738a",0.0
"0x68032f70fdf1134bc93598d76c579c3b83f93cfd",0.0
"0x7e7c633a0765694ab8bb1271e1445642ae093d53",0.056069517
"0xdd55476681baa2a0bcfd3e53106f4405e5ab260d",0.000000001
"0xf8767f15de1222b61057f8a32699ff9bfa0fd444",0.94370062
"0x59e4b5ae5e3cf4b651a1682a3342a00d0c779dda",0.0
"0x74cb0175a60d0b952bbe116f0185dd5d80933705",0.702507231
"0x8cd9a395eeec6442dc6a85f053a4b0043259735a",0.0
"0xaa2ba518b24c98fea2cdf52018ae32aae269b4ea",0.87384192
"0x79e89150a3cd767b5ce843a57daf6f4960f708ff",1.02002716
"0xdc54512c681cd523d3bbdf2f2f53afd0085512cf",0.0
"0x8f6c44e2c8af8ff5ddfe6d6457d3c9a71ce2dd30",1.65585001
"0x8ec62d58446bf48c88c8b07fbe1218e7c52d6d15",0.0
"0xe4263d8492b5bb8ddaf9c6991e19f5753d7d325c",0.000000001
"0x0688547a2b5f07327a7a2644fb649caa29c730eb",2.115600429
"0x669a2687258500e2b965dc84dd52df1f90ec7362",0.88514159
"0xb9832812f6f1509572e7b827cab10dce3f095522",1.0
"0x78d9bbe129442d14e22febd9b971cd3f4c82ee39",0.99863344
"0x95116d1d589bcab3e0e48898f4ea4eb8edc6940a",300.563145023
"0x55dcad916750c19c4ec69d65ff0317767b36ce90",0.0
"0x48a717aaf76bde2694da47586fa4940424f4dc8b",1.43576215
"0x15bbcf76110505d3be5a9eb10c63f57f66d20c40",2.59083377
"0x0bc83bebe60497e2529c13aee3e45f0de7182cb5",4.16666667
"0x120a96cdd4895336c4f854be2c4a581681575a9e",0.88697345
"0xf546acba4e1ce9e0d092c75887fb2b2e4c7c13cd",0.0
"0xdef171fe48cf0115b1d80b88dc8eab59176fee57",0.0
"0x17535cc8178936c55b7eba7844dd43e958d45db9",100.0
"0x6383acb18c3eec56ca36e6dd3d97ba6b1e45e64c",0.96209421
"0xb949c57be508b4c56517de3d8234351336608d75",8.54700855
"0x1d3a5f54eb382a9be3f676fd2e8becf146802f7f",0.93238757
"0x1bb818c7c1314b38a986bf1a7f0be3370c3a8024",0.000307604
"0xe6166322751444fbfad35adf6a0e917b4d6c1746",1.0
"0x18297d604e9fa56512445cd4f256ea0fcf2eb42b",1.11590749
"0xe77251887bc1a98ac9d1ff0c0923bb1c3a63cac9",0.96752908
"0xdf7109b24eecca3f5ec7813947d188ecf9101c1f",0.0
"0x64cc80b43ab31bfd9ba6618146de3f1f7ddc2e5f",0.89849617
"0xf82db42774773929d9a07289f992ac8fefa29d0c",0.001
"0xebc3ef7895f9922940077305d43782437f3fb519",0.0
"0xdc7f33df918e3268e96a25da34ce734b761314b1",35.94278313
"0x53222470cdcfb8081c0e3a50fd106f0d69e63f20",0.0
"0x913448a5fa46b6927df8b9dfb70f9882bc543f15",1.05763108
"0x3db9ba4395c9a4412c3b0adc9464db5f664d910d",0.0
"0x449c90e28c6fb9ea945043557853cfad613f1369",0.0
"0xaeec4ce65749a316ece8229d00bfe3e91e7a50e0",1.17388321
"0x4530d87dfbdd0a59c499249f08c67dc8b4bd6ee1",0.0
"0xd2c95fd9478153945a8f45e0d6d65a17c63c7706",0.0
"0xa14ef87fa8a8568c533aa570663b70c09f18301b",0.8797659
"0x40f6ea2e906c9d4a744a668df9b730b1f61a7a91",0.0
"0x3b17056cc4439c61cea41fe1c9f517af75a978f7",0.0
"0x358fdf9388723605945f7d110b8af06714fc5147",1.82215314
"0xeb8e73ffe8a0eef89faf3683c485200271e4e901",1.073253864
"0xee754bac2635081eb71c95a6834116fc4891cc9b",0.0
"0xacc90f902fa5b82cddc23748f6707c9bc6bad363",0.92967547
"0x3d8811fd7fc4302c65998cfb18c54e50ca62c539",0.000000001
"0x658898f80d95d786bb9839cee3a1a754eae35ed4",0.000000001
"0x21fa2903b777719ba4d563f77dfdca3ade543a63",1.33785092
"0xbfebbb55b203bf425914291cd75f66a5d99b5268",0.0
"0x1b71a6b269e19861c12567b6dd491116d3635d39",5.21953078
"0xfde1cc9cea7721a9f5ed2ea01245f1c0ed7be513",1.74698636
"0xf06a22c84c6634f814117ff5d6c39bb7d7bade6c",0.187954839
"0x5f4f120d8435ea38f0f4635a910fee03801be88d",0.0
"0x9272c617d1c585b233d9659f52b662a5a1383db3",0.96477729
"0x5fda35b28f9dc8c538876960ac330f0a471a73b3",0.87291827
"0x3637d7f6041d73917017e5d3e2259473215ecf6f",57.718469319
"0x5cf00981051d1b2089af349ef9e074420ad7ae82",0.0
"0xc3a947372191453dd9db02b0852d378dccbdf271",0.025433463
"0xcd487b07aec6aeb740f3ac438742948653019ba0",1.44164817
"0xb42ed1f43189d2e70d2edf0d951f04778830cf36",0.91929813
"0xf3ff922f7c5da1d75128a86f83be63a71f0f6062",7.069642987
"0xdcfd8bd7eb7308b2e100fa7d52ca75778af1e911",10.526449191
"0x14bdfda5b5b829f14332a52c15129386284ce36a",0.000434473
"0x1a4c1d3d766fa0f0c961a1c4da721a2a6bc5d920",0.0
"0xab50cfb2f01e20897514d72ac50b3e3e7f28c8a6",0.172470374
"0xbbff77dbd20239be6babf4e002c3ef6680ad3785",0.0
"0xe63da102adef772e048375f45a6eab5ebfa263f9",0.87184717
"0x39af01c17261e106c17bab73bc3f69dfdaae7608",878.039553089
"0x32db06085121a120a32a5986f689f2d49ed577d4",0.0
"0x97ad470e27f09acab93a8c03e379da0ab9dbb509",0.0
"0x91d7b249398430237a567e4d7e543e547f443ac2",0.87300319
"0x3a52381884a5b7884907687a8e05cf6a0f91ccb6",0.0
"0x87afaa198117496bce792b6a5de3b33ba7cac73f",1051.674834097
"0x9feca953e467b26e17f081ef5be1b257b5b7c857",19.994505638
"0xe6c4293235d11c9d241d6d204eb366f0afdbe3fa",0.0
"0xf0520845f700796b567cd740876f2e210f2468e5",7.250059905
"0x5c6428181b9b34df8c1f2af7718f03cacc79d183",0.0
"0xd037ac60fc69f644b541a5ee7b6880c719b0b0fb",1.0
"0xee2b24ca7eef3254b7643872cb832ad61c7f249d",0.000000289
"0xc1ec95667359f11b7592389166ef02f8edb4db15",1.02851903
"0xdd92062adf9f6edf528babe7f04804fe86424a74",0.0
"0xa2e2405ffab7a30b7b0bababba3f5fab35ce41f9",0.0
"0x2adb98c4ecc6298ca0d68fcdf38799b2d1097790",8.54700855
"0xf2fb92d099f2cdce0d1778b5625eecd5e508cc9e",0.0
"0x188814b1868953cbfbc19a8c6e3c6651385ab8e0",9988.010100712
"0x05829dc34584003d91c4ef7f2388d5e357e70348",1.44531543
"0xd7d3fc3fc534cc9b6f2bba4d32072882c0828f7d",0.8736074
"0xb8b80807fd29570181fce795d9b8ed4c2f9ab4c1",0.9731293
"0x19dc7cfae2bff62b2483d91b3428726493b84912",0.0
"0x55058ba6bd1b781556a12ac5a8e71247f9c2df41",23.602621474
"0x5e8a170ac08d8ff42e3d3c005de033d482a8108e",0.89696877
"0xf465ccb710db9b419e9f0687e20cf6a5c7b6a165",0.89345608
"0x46c4128981525aa446e02ffb2ff762f1d6a49170",0.000000001
"0x5e18323e6004ea667247128e846e38eaebf62e3f",0.000000001
"0x41483b330d9a277f6735c78f278412cfb5d34a58",0.0
"0x1111111254fb6c44bac0bed2854e76f90643097d",0.0
"0x5db92b4157491c445a1a530659f54c8bcc7126ed",0.0
"0x77ff5ed78b158e67ea155e2cd2a0d3b373348254",0.88627246
"0x38f600e08540178719bf656e6b43fc15a529c393",0.0
"0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1",0.0
"0x31f19527791d48df8e876b310e07306e93d35d46",1.80493431
"0xc943af00a17a9f1b4195ea92293b87bcff3ddbd4",0.93135114
"0x7e4d76ce92bbf54977bc6f0dd0bc9fde789522f2",0.0
"0x7a4d7ce912d537f13690072274e87d63637b1d32",41.75836934
"0x87d5032831e5c092c87eb879e5108da7d58f9192",4.36708757
"0x630c2d090aed8c4791a1d4f5ef7fb51468049dce",0.0
"0x3296b13b1ee66d953d4449bd81581a4612ecc27f",0.0
"0xaffe465ef76f59c06527b6954acead5998ddf6cb",0.0
"0xd11c5cc9a8f53f2caf7b6657fa21a3893ad1d702",16.8970463
"0x79b394076a89dabe96061a3e166156398f9e2d8a",2.96599371
"0x7c61f0f4de96ed8c831841a60033f2c65ac9a5d4",1.0
"0x881d40237659c251811cec9c364ef91dc08d300c",0.0
"0x4bf07089d76af1bed2c671367ce10cf98b00ed1a",0.96916863
"0xef2e9205165cd14f9422d3e33ec1d072cfe772c6",1.28598495
"0x1e6edacf42c3f87c2ed490f84e8bc73a7d7a7188",40.272996715
"0xc37c68729090dfd1d81062b9f62c73d71eb777f9",1.2
"0xf9af38f878690a238c906af6302f6fc9b330195f",0.88642814
"0xdd0838c40e3b13c1ef40f5f8c31a3d59b8a550c6",1.8100295
"0x311675841673a4c5ecc6962e0c431c16114bf200",0.000006063
"0x028ec5ddd958453eecf1b43ff9e20acc7eae21b9",1.12224448
"0x34517396298c30a181af0906c48c986ae69e2d10",0.000000001
"0x382ffce2287252f930e1c8dc9328dac5bf282ba1",13.474802416
"0xdc233531aebc70a3f7cea13a88cc6d2ad87084b7",6.4988881
"0x90387e7d076fcbf3505dc48b43a36a70cafde3bb",0.94706875
